作品ID,作品名称,发布时间,链接,点赞,评论,分享
7604079753792440443,2/7 无奈#这么诚实的姑娘不好找,2026-02-07 19:13:06 CST,https://www.iesdouyin.com/share/video/7604079753792440443/?region=US&mid=7604079676826340132&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=AJWA7Zc4YtcbbVpWy0p0GH8lZXa7dyPxBjvjtkVf3n8-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3590,670,82
7603754290423326842,视频很长，建议反复看，纯干货#这话没毛病,2026-02-06 22:10:08 CST,https://www.iesdouyin.com/share/video/7603754290423326842/?region=US&mid=7603754301491514154&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=MFp73DKpKY8Biq7VLaNnK.QqjdOnYTYNnC7mzb._d7I-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,11153,1572,3395
7603660055300829434,回本不是我我的来时路，我的目标是奔着利润更大化#这话没毛病,2026-02-06 16:04:27 CST,https://www.iesdouyin.com/share/video/7603660055300829434/?region=US&mid=7603660083751930667&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Tyd6aADpRfgfeVw22pqJZi3c2zVMoADZ183AIbhsi3o-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3259,702,639
7603641561281454202,就告诉我一句话，能不能不信三无账号？#这话没毛病,2026-02-06 14:52:39 CST,https://www.iesdouyin.com/share/video/7603641561281454202/?region=US&mid=7603641427490343743&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=HbM7oNeBdgi2HYJUxu_i5ysU.U1uL1kIszhFZuZo1HU-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1928,699,78
7603391027765309930,请珍惜你们爱的每一个爱豆主播吧！ 因为讲真话的，都会一一出局😂  聪明宝宝找以后我们的基地吧#记录自己的点点滴滴,2026-02-05 22:40:33 CST,https://www.iesdouyin.com/share/video/7603391027765309930/?region=US&mid=0&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=a81TFEG_MiFImIacBu6CeQIR_7yZDn0RzLZZNmtXaLQ-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,579,368,23
7603221696158408625,说句大实话，我讲的都能听懂吗？ 哪里听不懂，我改😂#黄金数据分析,2026-02-05 11:43:22 CST,https://www.iesdouyin.com/share/video/7603221696158408625/?region=US&mid=7603221472630393641&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=vp0E_lTRu.xPsTMg4cZTPQMlO0kNrGDGpgeo4uzwGw4-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2872,1001,371
7603210768964503547,他们没有太多时间跟我们耗了，只能深度砸盘，没招了#这话没毛病,2026-02-05 11:01:03 CST,https://www.iesdouyin.com/share/video/7603210768964503547/?region=US&mid=7603210719328291634&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=.VYpshSmn6AQeLNskwOmyDpy1r_5jjxfI_6EmV0Rh3Q-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4747,2708,1768
7603072512826678457,我希望大家以后都能成精，用魔法打败黑山老妖#随写,2026-02-05 02:04:38 CST,https://www.iesdouyin.com/share/video/7603072512826678457/?region=US&mid=0&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=NOmfhDCv.HsdSHxB1BuzDsSqsXWfDv01klYhljtpV_U-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2612,369,842
7603032830054525925,静待花开，人生的每一步都算数#这话没毛病,2026-02-04 23:30:30 CST,https://www.iesdouyin.com/share/video/7603032830054525925/?region=US&mid=7603032664022502179&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=kLxqI3X0hLWFaRV6U9r0cQvpPt40k0YR29cfRinEyFs-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1909,796,296
7603021172796985841,请保护珍惜自己爱的财经主播，善言结善语#躺赢人生,2026-02-04 22:45:16 CST,https://www.iesdouyin.com/share/video/7603021172796985841/?region=US&mid=7603021156938959666&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=yRLWV6EGLYDEL.v2bd_NPM6Qhy4uVOfFOe7IEy9Nb9A-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2837,788,312
7603009951791738809,敲锣打鼓是危机 全民恐惧是机会#黄金暴跌原因,2026-02-04 22:01:42 CST,https://www.iesdouyin.com/share/video/7603009951791738809/?region=US&mid=7603009854935943936&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=8UKWPrseBGkMW9gh4AXAbcW_PgGGRY_r7Y7xTYjRPAs-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1415,449,124
7602636374165213029,我指的就是你，必须发财！接财运#这话没毛病,2026-02-03 21:52:01 CST,https://www.iesdouyin.com/share/video/7602636374165213029/?region=US&mid=7602636288302435126&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Cb.90rjp17b.NFubfqFrmCddJx.J8XfhGuIgIYBFU2s-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3675,1200,710
7602530713799975333,最蠢的操作也是利润最大化的操作！ 傻傻的每一回调买入就可以了#这话没毛病,2026-02-03 15:02:00 CST,https://www.iesdouyin.com/share/video/7602530713799975333/?region=US&mid=7602530701115738886&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=I6U7dYyUk3ekBg_pFtsxg4F3UkCPvJo_uaidgPjrV4o-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6615,1480,1386
7602497758755476465,在互联网碎片化透明时代，做一个良心博主！#黄金暴跌原因,2026-02-03 12:54:09 CST,https://www.iesdouyin.com/share/video/7602497758755476465/?region=US&mid=7602497729327647494&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=9OaNwB38K2vzruWkxrYQGqi60bKlgt2gn7xEfS7YRa8-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1616,525,161
7602458974290415547,时间从来不语，但却回答了所有人#这话没毛病,2026-02-03 10:23:39 CST,https://www.iesdouyin.com/share/video/7602458974290415547/?region=US&mid=7602458982288001835&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=UMXpIc9c4A09_Xe_p4CmP5grtLmomcBwoHeIDT.AK7Q-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2730,1205,496
7602180397012131237,报编号吧,2026-02-02 16:22:35 CST,https://www.iesdouyin.com/share/video/7602180397012131237/?region=US&mid=6713170553269652237&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=azoQSXaZJc603Yf2wq3pfEhKi8oUjarQrjTPbL9W.1U-&share_version=0&ts=1787996691&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1808,1477,215
7602138977458591653,花木兰们，答应我团结起来，在寒冬腊月！ 用魔法打败敌人！  还有唱衰说掉到500的大肚秃顶男，我们也要用魔法成功上岸封嘴看我们笑话的人#记录真实生活,2026-02-02 13:41:55 CST,https://www.iesdouyin.com/share/video/7602138977458591653/?region=US&mid=7602138897070246708&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=zx.oDFr7UgHqilLoEJwPc0098cbA5tKH6ulNxlqbW8Y-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2573,2965,232
7602120730407208805,合理管理好自己仓位。不要为了抄底，而又又又被人操家了！分批合理建仓#这话没毛病,2026-02-02 12:31:04 CST,https://www.iesdouyin.com/share/video/7602120730407208805/?region=US&mid=7602120656481766180&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ZXtdCMuHR1LZC8LxAqQt0aC.oCjoyTwQj3M721wz3ec-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,4395,2851,2247
7602101833507491301,高位拿稳，跟春天一样。静待花开#这话没毛病,2026-02-02 11:17:45 CST,https://www.iesdouyin.com/share/video/7602101833507491301/?region=US&mid=7602101711433026356&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=VNhfAFEDJsWFtI43AUf3y9eQhmIaxrHmhoI5j0T_.v8-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5062,2781,3356
7601819911937886949,我是怎么说，我就怎么做，言行合一！绝对不做两面派#这话没毛病,2026-02-01 17:03:48 CST,https://www.iesdouyin.com/share/video/7601819911937886949/?region=US&mid=7601819911651937067&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=qFdQc.T7OjMpMBnSXCBsdy_9U10n6vSn23A.rhn3ttQ-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,5734,1938,526
7601561679332616889,发了三次才发出来，讲真话很敏感😂#这话没毛病,2026-02-01 00:21:45 CST,https://www.iesdouyin.com/share/video/7601561679332616889/?region=US&mid=7601561673765669686&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=YU5s7BtSzvylAO0NsjAIsnw738hGwgA_Oo1iI2FqEwM-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6057,1535,1361
7601479811014859705,求求了，能不能看我视频日期在喷我 谁能救救我啊！现在视频是2026 1月31日#记录真实生活,2026-01-31 19:04:01 CST,https://www.iesdouyin.com/share/video/7601479811014859705/?region=US&mid=7601479722215967488&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=nr80uqnZUE7VlgSNyIeM4nz5R1uKH6uJoWBxPcsZkQ4-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1736,774,147
7601470004476109477,静待花开，不割肉就一直会有机会，克数不会变！ 周一资本开会设置几个地下室或者18层地 Y！ 先做好心理准备哟！开心过周末#记录真实生活,2026-01-31 18:25:57 CST,https://www.iesdouyin.com/share/video/7601470004476109477/?region=US&mid=7601469966503693119&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=n.tQAjy4tSuBMVwwvoH2bnL.ZuqCJTYErB4Jw82tAG0-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2712,1306,463
7601226813192961273,保护好自己最后的底气#这话没毛病,2026-01-31 02:42:16 CST,https://www.iesdouyin.com/share/video/7601226813192961273/?region=US&mid=7601226732238064419&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=7RIuPBfKQUAZtG6r8RvHfLUywsYdAkwF5s_tfbOC0tY-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,6909,7978,5017
7601160735603935929,你们亏了多少？让我乐乐哈哈哈哈😂,2026-01-30 22:25:49 CST,https://www.iesdouyin.com/share/video/7601160735603935929/?region=US&mid=7601160671081827126&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=iTYudVPTNA1IGry4vIIivxUZ5Ngb7c6O7BHnkvGnbXo-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1202,1252,120
7601059714802042491,直接说方法 第一：被挂不要割肉 第二：抄底分批建仓#这话没毛病,2026-01-30 15:53:50 CST,https://www.iesdouyin.com/share/video/7601059714802042491/?region=US&mid=7601059723173628735&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Irw3.swC3fgF6HJHu_ajyel0kawr1tWqNdVqoV5aqPo-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,11533,6114,4836
7600821017959518393,我怕被挂的心里不开心，我今天回调利润回吐-20多W 但是内心稳得很，经历过大风大浪的女人，应该不会去在意这种湖面波澜！ 我知道您们很怕，有我在，我一直在！陪着大家的！最后都大伙开心……版本过低，升级后可展示全部信息,2026-01-30 00:27:34 CST,https://www.iesdouyin.com/share/video/7600821017959518393/?region=US&mid=7282211359126685732&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=oSTqQQrIYF2i1FMC0Tf7Z19dYLh9G3tcPi0OXpSdnYk-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3952,3276,1325
7600806289895972516,我好着急啊，你们什么情况？ 我系统进不去，崩溃了！ 第一：年前最后一场瀑布，你必须拿到 （年前分手，获利了结） 第二：被挂树上也不要着急，会在面前震荡上行，一路向北不变，时间换空间……版本过低，升级后可展示全部信息,2026-01-29 23:30:25 CST,https://www.iesdouyin.com/share/video/7600806289895972516/?region=US&mid=7600806193082600211&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=znH9DU22asY0ndwHJKm2Wr1oq6kofSZYc.JQoKScP5Y-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2889,2887,1832
7600768375074066939,现在的局面被挂了，总比踏空好（当然我不怂恿大家上） 我个人1238-1247点位都有！但是相信我，给它时间换空间，因为最后八个交易日很快会抵达1280-1300！ 这样你的利润会更……版本过低，升级后可展示全部信息,2026-01-29 21:03:18 CST,https://www.iesdouyin.com/share/video/7600768375074066939/?region=US&mid=7600768380882537258&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=v_aKFObZeyaLGRWecwLEkC4KkESJq26C3YleB2_wX08-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,12229,6365,4855
7600733045369820666,为什么一直有人叫我高位接盘侠呢？ 手里有1240-1249都不要慌，我帮你们兜底😂 目标看1280-1300！爱你们 我说我所做，时间从来不语，但是用实际行动回复了大家所有问题！#……版本过低，升级后可展示全部信息,2026-01-29 18:46:08 CST,https://www.iesdouyin.com/share/video/7600733045369820666/?region=US&mid=7600732998551505664&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=Xc5iSwwF3If3uxYsEWLS124gMk6PdS2jBC1.rKxxQ1U-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1267,528,342
7600714026831053157,用自个割肉的经验分享，让更多新手小白可以在攒金路上赚的盆满届满，叫我夸夸我吧#这么诚实的妹子 #散户贴心小棉袄七王爷,2026-01-29 17:32:20 CST,https://www.iesdouyin.com/share/video/7600714026831053157/?region=US&mid=7600713985838828324&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=eW7r8wpRfP_QvQ75ipd_YfGThewS7K8Rt4R1r66A_jk-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,2216,558,468
7600594765947960569,我是做波段的，刚刚1237进的，现在我跑了！因为我是做波段的，一天可以来回坐很多次波段，我已经实操给大家看了！所以大家来去自由，可以跟我跑，也可以不跟我跑！,2026-01-29 09:49:37 CST,https://www.iesdouyin.com/share/video/7600594765947960569/?region=US&mid=7600594530890533647&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=I2SuBfDCg753DotWKHl5Vb_cqISLbrvm_3kPNm3AtYc-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,11325,2647,7711
7600517294369285361,😂我真的要睡了，在数据发布之前特意录的！🤣,2026-01-29 04:49:21 CST,https://www.iesdouyin.com/share/video/7600517294369285361/?region=US&mid=7282211359126685732&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=UwFt3UXKp7GEcId5L5eSNEAtvJPLQoxR4nBco1tb_AQ-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1249,659,145
7600491292140959994,眼睛彻底要瞎了，那个鲍鱼还要半个小时才讲话😂 我陪大家到底#这么诚实的女人不好找,2026-01-29 03:08:37 CST,https://www.iesdouyin.com/share/video/7600491292140959994/?region=US&mid=7600490885964483363&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=eSfwfkBV8ogpFFiUHKdmPZJsHI1tE2W.3BV0OJ.e7rE-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,859,1109,45
7600425985313532273,可以来个董网搞下预测吗#谁能看出这有什么门道,2026-01-28 22:54:36 CST,https://www.iesdouyin.com/share/video/7600425985313532273/?region=US&mid=7600425866635545395&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=bO4_7_TrC65GVCqPOohb.800qLOb0tjwP2qGKnRuCE4-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,1250,797,177
7600335366768528229,晚上给你们做宵夜，但是答应我把这条视频顶起来，好吗？ #这话没毛病,2026-01-28 17:02:55 CST,https://www.iesdouyin.com/share/video/7600335366768528229/?region=US&mid=7600335315705891590&u_code=0&did=MS4wLjABAAAAgDQbitRTDSdo2ngCCE692lcnhDuxa7oy99O-8xe4VJhJ8VH0yDt0vXiGp2vl892b&iid=MS4wLjABAAAANwkJuWIRFOzg5uCpDRpMj4OX-QryoDgn-yYlXQnRwQQ&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=cA7FKAxlb2ghhfeRgq2U0zrttr7dPuayDfAGjGDVlFc-&share_version=0&ts=1787996693&from_aid=6383&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,3807,1452,1491
